tile,x,y
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_62_63,9750,9906
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_63_63,9906,9906
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_64_63,10062,9906
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_65_63,10218,9906
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_66_63,10374,9906
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_67_63,10530,9906
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_68_63,10686,9906
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_69_63,10842,9906
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_70_63,10998,9906
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_71_63,11154,9906
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_72_63,11310,9906
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_73_63,11466,9906
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_74_63,11622,9906
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_0_64,78,10062
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_1_64,234,10062
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_2_64,390,10062
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_3_64,546,10062
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_4_64,702,10062
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_5_64,858,10062
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_6_64,1014,10062
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_7_64,1170,10062
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_8_64,1326,10062
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_9_64,1482,10062
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_10_64,1638,10062
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_11_64,1794,10062
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_12_64,1950,10062
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_13_64,2106,10062
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_14_64,2262,10062
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_15_64,2418,10062
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_16_64,2574,10062
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_17_64,2730,10062
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_18_64,2886,10062
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_19_64,3042,10062
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_20_64,3198,10062
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_21_64,3354,10062
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_22_64,3510,10062
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_23_64,3666,10062
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_24_64,3822,10062
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_25_64,3978,10062
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_26_64,4134,10062
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_27_64,4290,10062
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_28_64,4446,10062
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_29_64,4602,10062
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_30_64,4758,10062
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_31_64,4914,10062
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_32_64,5070,10062
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_33_64,5226,10062
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_34_64,5382,10062
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_35_64,5538,10062
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_36_64,5694,10062
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_37_64,5850,10062
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_38_64,6006,10062
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_39_64,6162,10062
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_40_64,6318,10062
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_41_64,6474,10062
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_42_64,6630,10062
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_43_64,6786,10062
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_44_64,6942,10062
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_45_64,7098,10062
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_46_64,7254,10062
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_47_64,7410,10062
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_48_64,7566,10062
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_49_64,7722,10062
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_50_64,7878,10062
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_51_64,8034,10062
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_52_64,8190,10062
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_53_64,8346,10062
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_54_64,8502,10062
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_55_64,8658,10062
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_56_64,8814,10062
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_57_64,8970,10062
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_58_64,9126,10062
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_59_64,9282,10062
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_60_64,9438,10062
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_61_64,9594,10062
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_62_64,9750,10062
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_63_64,9906,10062
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_64_64,10062,10062
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_65_64,10218,10062
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_66_64,10374,10062
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_67_64,10530,10062
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_68_64,10686,10062
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_69_64,10842,10062
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_70_64,10998,10062
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_71_64,11154,10062
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_72_64,11310,10062
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_73_64,11466,10062
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_74_64,11622,10062
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_0_65,78,10218
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_1_65,234,10218
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_2_65,390,10218
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_3_65,546,10218
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_4_65,702,10218
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_5_65,858,10218
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_6_65,1014,10218
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_7_65,1170,10218
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_8_65,1326,10218
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_9_65,1482,10218
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_10_65,1638,10218
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_11_65,1794,10218
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_12_65,1950,10218
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_13_65,2106,10218
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_14_65,2262,10218
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_15_65,2418,10218
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_16_65,2574,10218
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_17_65,2730,10218
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_18_65,2886,10218
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_19_65,3042,10218
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_20_65,3198,10218
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_21_65,3354,10218
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_22_65,3510,10218
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_23_65,3666,10218
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_24_65,3822,10218
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_25_65,3978,10218
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_26_65,4134,10218
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_27_65,4290,10218
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_28_65,4446,10218
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_29_65,4602,10218
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_30_65,4758,10218
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_31_65,4914,10218
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_32_65,5070,10218
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_33_65,5226,10218
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_34_65,5382,10218
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_35_65,5538,10218
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_36_65,5694,10218
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_37_65,5850,10218
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_38_65,6006,10218
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_39_65,6162,10218
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_40_65,6318,10218
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_41_65,6474,10218
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_42_65,6630,10218
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_43_65,6786,10218
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_44_65,6942,10218
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_45_65,7098,10218
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_46_65,7254,10218
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_47_65,7410,10218
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_48_65,7566,10218
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_49_65,7722,10218
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_50_65,7878,10218
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_51_65,8034,10218
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_52_65,8190,10218
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_53_65,8346,10218
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_54_65,8502,10218
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_55_65,8658,10218
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_56_65,8814,10218
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_57_65,8970,10218
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_58_65,9126,10218
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_59_65,9282,10218
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_60_65,9438,10218
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_61_65,9594,10218
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_62_65,9750,10218
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_63_65,9906,10218
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_64_65,10062,10218
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_65_65,10218,10218
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_66_65,10374,10218
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_67_65,10530,10218
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_68_65,10686,10218
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_69_65,10842,10218
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_70_65,10998,10218
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_71_65,11154,10218
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_72_65,11310,10218
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_73_65,11466,10218
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_74_65,11622,10218
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_0_66,78,10374
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_1_66,234,10374
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_2_66,390,10374
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_3_66,546,10374
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_4_66,702,10374
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_5_66,858,10374
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_6_66,1014,10374
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_7_66,1170,10374
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_8_66,1326,10374
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_9_66,1482,10374
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_10_66,1638,10374
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_11_66,1794,10374
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_12_66,1950,10374
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_13_66,2106,10374
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_14_66,2262,10374
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_15_66,2418,10374
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_16_66,2574,10374
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_17_66,2730,10374
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_18_66,2886,10374
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_19_66,3042,10374
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_20_66,3198,10374
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_21_66,3354,10374
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_22_66,3510,10374
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_23_66,3666,10374
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_24_66,3822,10374
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_25_66,3978,10374
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_26_66,4134,10374
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_27_66,4290,10374
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_28_66,4446,10374
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_29_66,4602,10374
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_30_66,4758,10374
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_31_66,4914,10374
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_32_66,5070,10374
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_33_66,5226,10374
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_34_66,5382,10374
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_35_66,5538,10374
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_36_66,5694,10374
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_37_66,5850,10374
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_38_66,6006,10374
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_39_66,6162,10374
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_40_66,6318,10374
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_41_66,6474,10374
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_42_66,6630,10374
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_43_66,6786,10374
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_44_66,6942,10374
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_45_66,7098,10374
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_46_66,7254,10374
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_47_66,7410,10374
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_48_66,7566,10374
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_49_66,7722,10374
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_50_66,7878,10374
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_51_66,8034,10374
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_52_66,8190,10374
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_53_66,8346,10374
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_54_66,8502,10374
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_55_66,8658,10374
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_56_66,8814,10374
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_57_66,8970,10374
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_58_66,9126,10374
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_59_66,9282,10374
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_60_66,9438,10374
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_61_66,9594,10374
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_62_66,9750,10374
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_63_66,9906,10374
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_64_66,10062,10374
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_65_66,10218,10374
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_66_66,10374,10374
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_67_66,10530,10374
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_68_66,10686,10374
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_69_66,10842,10374
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_70_66,10998,10374
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_71_66,11154,10374
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_72_66,11310,10374
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_73_66,11466,10374
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_74_66,11622,10374
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_0_67,78,10530
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_1_67,234,10530
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_2_67,390,10530
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_3_67,546,10530
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_4_67,702,10530
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_5_67,858,10530
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_6_67,1014,10530
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_7_67,1170,10530
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_8_67,1326,10530
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_9_67,1482,10530
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_10_67,1638,10530
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_11_67,1794,10530
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_12_67,1950,10530
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_13_67,2106,10530
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_14_67,2262,10530
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_15_67,2418,10530
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_16_67,2574,10530
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_17_67,2730,10530
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_18_67,2886,10530
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_19_67,3042,10530
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_20_67,3198,10530
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_21_67,3354,10530
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_22_67,3510,10530
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_23_67,3666,10530
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_24_67,3822,10530
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_25_67,3978,10530
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_26_67,4134,10530
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_27_67,4290,10530
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_28_67,4446,10530
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_29_67,4602,10530
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_30_67,4758,10530
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_31_67,4914,10530
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_32_67,5070,10530
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_33_67,5226,10530
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_34_67,5382,10530
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_35_67,5538,10530
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_36_67,5694,10530
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_37_67,5850,10530
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_38_67,6006,10530
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_39_67,6162,10530
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_40_67,6318,10530
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_41_67,6474,10530
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_42_67,6630,10530
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_43_67,6786,10530
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_44_67,6942,10530
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_45_67,7098,10530
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_46_67,7254,10530
C:\Users\jlehm\Documents\Master thesis\CRC_ST\p025\Tiles\p025_47_67,7410,10530
